EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION
718132,LOS ANGELES COUNTY SAN FERNANDO VALLEY (ZONE),,9/1/2017,1400,Wildfire,,,0,0,0,0,CA,PST-8,,119742,Z,547,LOX,0,0,Fire Department/Rescue,,,,,,,,
718335,S SIERRA FOOTHILLS (ZONE),,9/3/2017,1206,Wildfire,,,0,0,0,0,CA,PST-8,,119796,Z,93,HNX,0,0,Fire Department/Rescue,,,,,,,,
718337,S SIERRA FOOTHILLS (ZONE),,9/3/2017,1210,Wildfire,,,0,0,0,0,CA,PST-8,,119796,Z,93,HNX,0,0,Fire Department/Rescue,,,,,,,,
719053,SANTA CRUZ MOUNTAINS (ZONE),,9/11/2017,1730,Wildfire,,,0,0,0,0,CA,PST-8,,119919,Z,512,MTR,0,0,Newspaper,,,,,,,,
719054,SANTA LUCIA MOUNTAINS AND LOS PADRES NATIONAL FOREST (ZONE),,9/11/2017,1800,Wildfire,,,0,0,0,0,CA,PST-8,,119919,Z,517,MTR,0,0,Newspaper,,,,,,,,
719052,SANTA CRUZ MOUNTAINS (ZONE),,9/11/2017,1841,Wildfire,,,0,0,0,0,CA,PST-8,,119919,Z,512,MTR,0,0,Fire Department/Rescue,,,,,,,,
715504,CARQUINEZ STRAIT AND DELTA (ZONE),,9/23/2017,1300,Wildfire,,,0,0,2000000,0,CA,PST-8,,119137,Z,18,STO,0,0,Broadcast Media,,,,,,,,
722826,SANTA ANA MOUNTAINS AND FOOTHILLS (ZONE),,9/25/2017,1300,Wildfire,,,0,0,1000000,0,CA,PST-8,,120682,Z,57,SGX,0,0,Fire Department/Rescue,,,,,,,,
724178,SOUTHEASTERN MENDOCINO INTERIOR (ZONE),,10/8/2017,0,Wildfire,,,8,1,38400000,0,CA,PST-8,,120985,Z,113,EKA,0,0,State Official,,,,,,,,
722087,NORTH BAY INTERIOR VALLEYS (ZONE),,10/8/2017,2045,Wildfire,,,0,0,0,0,CA,PST-8,,120449,Z,506,MTR,0,0,Fire Department/Rescue,,,,,,,,
722090,NORTH BAY MOUNTAINS (ZONE),,10/8/2017,2052,Wildfire,,,0,0,0,0,CA,PST-8,,120449,Z,507,MTR,0,0,Fire Department/Rescue,,,,,,,,
722092,NORTH BAY MOUNTAINS (ZONE),,10/8/2017,2100,Wildfire,,,0,0,0,0,CA,PST-8,,120449,Z,507,MTR,0,0,Fire Department/Rescue,,,,,,,,
725590,CARQUINEZ STRAIT AND DELTA (ZONE),,10/8/2017,2152,Wildfire,,,0,0,0,0,CA,PST-8,,121203,Z,18,STO,0,0,Fire Department/Rescue,,,,,,,,
725589,CENTRAL SACRAMENTO VALLEY (ZONE),,10/8/2017,2303,Wildfire,,,4,0,0,0,CA,PST-8,,121203,Z,16,STO,1,0,Fire Department/Rescue,,,,,,,,
725731,CLEAR LAKE/SOUTHERN LAKE COUNTY (ZONE),,10/8/2017,2359,Wildfire,,,0,0,0,0,CA,PST-8,,121203,Z,64,STO,0,0,Fire Department/Rescue,,,,,,,,
722093,NORTH BAY MOUNTAINS (ZONE),,10/9/2017,230,Wildfire,,,0,0,0,0,CA,PST-8,,120449,Z,507,MTR,0,0,Fire Department/Rescue,,,,,,,,
725310,ORANGE COUNTY INLAND (ZONE),,10/9/2017,900,Wildfire,,,0,0,25000000,0,CA,PST-8,,121156,Z,554,SGX,0,0,Fire Department/Rescue,,,,,,,,
729836,VENTURA COUNTY COAST (ZONE),,12/4/2017,628,Wildfire,,,1,0,0,0,CA,PST-8,,121926,Z,40,LOX,0,0,Fire Department/Rescue,,,,,,,,
729840,SANTA BARBARA COUNTY SOUTH COAST (ZONE),,12/4/2017,628,Wildfire,,,1,0,0,0,CA,PST-8,,121926,Z,39,LOX,0,0,Fire Department/Rescue,,,,,,,,
729839,SANTA BARBARA COUNTY MOUNTAINS (ZONE),,12/4/2017,628,Wildfire,,,1,0,0,0,CA,PST-8,,121926,Z,52,LOX,0,0,Fire Department/Rescue,,,,,,,,
729838,VENTURA COUNTY MOUNTAINS (ZONE),,12/4/2017,628,Wildfire,,,1,0,0,0,CA,PST-8,,121926,Z,53,LOX,0,0,Fire Department/Rescue,,,,,,,,
729837,VENTURA COUNTY INTERIOR VALLEYS (ZONE),,12/4/2017,628,Wildfire,,,1,0,0,0,CA,PST-8,,121926,Z,44,LOX,0,0,Fire Department/Rescue,,,,,,,,
731496,SAN DIEGO COUNTY VALLEYS (ZONE),,12/7/2017,1115,Wildfire,,,0,0,30000000,0,CA,PST-8,,122079,Z,50,SGX,0,0,Fire Department/Rescue,,,,,,,,
758142,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),,5/17/2018,1300,Wildfire,,,0,0,0,0,CA,PST-8,,126483,Z,48,SGX,0,0,Fire Department/Rescue,,,,,,,,
766055,ORANGE COUNTY COASTAL (ZONE),,6/2/2018,1300,Wildfire,,,0,5,0,0,CA,PST-8,,127720,Z,552,SGX,0,0,Fire Department/Rescue,,,,,,,,
795862,LOS ANGELES COUNTY MOUNTAINS EXCLUDING THE SANTA MONICA RANGE (ZONE),,6/4/2018,1245,Wildfire,,,0,0,0,0,CA,PST-8,,133033,Z,54,LOX,0,0,Fire Department/Rescue,,,,,,,,
767398,NORTHERN SACRAMENTO VALLEY (ZONE),,6/9/2018,840,Wildfire,,,0,0,0,0,CA,PST-8,,127937,Z,15,STO,0,0,Fire Department/Rescue,,,,,,,,
767479,CENTRAL SACRAMENTO VALLEY (ZONE),,6/9/2018,1024,Wildfire,,,0,0,0,0,CA,PST-8,,127958,Z,16,STO,0,0,Fire Department/Rescue,,,,,,,,
767448,CLEAR LAKE/SOUTHERN LAKE COUNTY (ZONE),,6/23/2018,1121,Wildfire,,,0,0,0,0,CA,PST-8,,127947,Z,64,STO,1,0,Fire Department/Rescue,,,,,,,,
767707,COACHELLA VALLEY (ZONE),,6/23/2018,1400,Wildfire,,,0,3,100000,0,CA,PST-8,,127991,Z,61,SGX,0,0,Tribal Official,,,,,,,,
767472,CARQUINEZ STRAIT AND DELTA (ZONE),,6/30/2018,1412,Wildfire,,,0,0,0,0,CA,PST-8,,127954,Z,18,STO,1,0,Fire Department/Rescue,,,,,,,,
762221,NORTH BAY MOUNTAINS (ZONE),,7/1/2018,830,Wildfire,,,0,1,0,0,CA,PST-8,,127186,Z,507,MTR,0,0,Fire Department/Rescue,,,,,,,,
756201,CENTRAL SISKIYOU COUNTY (ZONE),,7/5/2018,31,Wildfire,,,0,0,0,0,CA,PST-8,,126140,Z,81,MFR,0,1,State Official,,,,,,,,
775713,SAN DIEGO COUNTY MOUNTAINS (ZONE),,7/6/2018,1000,Wildfire,,,0,1,500000,0,CA,PST-8,,129479,Z,58,SGX,0,0,Fire Department/Rescue,,,,,,,,
768073,S SIERRA FOOTHILLS (ZONE),,7/13/2018,2036,Wildfire,,,2,9,0,0,CA,PST-8,,128013,Z,93,HNX,0,0,Park/Forest Service,,,,,,,,
767811,S SIERRA MTNS (ZONE),,7/13/2018,2036,Wildfire,,,2,9,0,0,CA,PST-8,,128013,Z,96,HNX,0,0,Park/Forest Service,,,,,,,,
758613,WESTERN SISKIYOU COUNTY (ZONE),,7/15/2018,1730,Wildfire,,,0,0,0,0,CA,PST-8,,126567,Z,80,MFR,0,0,Other Federal Agency,,,,,,,,
776160,COACHELLA VALLEY (ZONE),,7/23/2018,1400,Wildfire,,,0,3,500000,0,CA,PST-8,,129546,Z,61,SGX,0,0,Tribal Official,,,,,,,,
774715,NORTHERN SACRAMENTO VALLEY (ZONE),,7/23/2018,1500,Wildfire,,,2,0,1500000000,0,CA,PST-8,,129303,Z,15,STO,0,2,Fire Department/Rescue,,,,,,,,
776504,RIVERSIDE COUNTY MOUNTAINS (ZONE),,7/25/2018,1100,Wildfire,,,0,0,200000,0,CA,PST-8,,129607,Z,56,SGX,0,0,Fire Department/Rescue,,,,,,,,
774723,MOUNTAINS SOUTHWEST SHASTA COUNTY TO NORTHERN LAKE COUNTY (ZONE),,7/27/2018,1215,Wildfire,,,0,12,56000000,0,CA,PST-8,,129303,Z,63,STO,4,1,Fire Department/Rescue,,,,,,,,
772800,NORTH BAY MOUNTAINS (ZONE),,7/28/2018,1530,Wildfire,,,0,0,0,0,CA,PST-8,,128864,Z,507,MTR,0,0,Fire Department/Rescue,,,,,,,,
782702,RIVERSIDE COUNTY MOUNTAINS (ZONE),,8/1/2018,0,Wildfire,,,0,0,0,0,CA,PST-8,,130805,Z,56,SGX,0,0,Fire Department/Rescue,,,,,,,,
776253,S SIERRA FOOTHILLS (ZONE),,8/1/2018,0,Wildfire,,,0,19,0,0,CA,PST-8,,129577,Z,93,HNX,0,0,Park/Forest Service,,,,,,,,
776252,S SIERRA MTNS (ZONE),,8/1/2018,0,Wildfire,,,0,19,0,0,CA,PST-8,,129577,Z,96,HNX,0,0,Park/Forest Service,,,,,,,,
761590,WESTERN SISKIYOU COUNTY (ZONE),,8/1/2018,0,Wildfire,,,0,0,0,0,CA,PST-8,,127097,Z,80,MFR,0,0,Other Federal Agency,,,,,,,,
772801,NORTH BAY MOUNTAINS (ZONE),,8/1/2018,0,Wildfire,,,0,0,0,0,CA,PST-8,,128865,Z,507,MTR,0,0,Fire Department/Rescue,,,,,,,,
782710,WEST SLOPE NORTHERN SIERRA NEVADA (ZONE),,8/1/2018,0,Wildfire,,,0,0,0,0,CA,PST-8,,130808,Z,69,STO,9,0,Fire Department/Rescue,,,,,,,,
782722,SHASTA LAKE/NORTH SHASTA COUNTY (ZONE),,8/1/2018,1300,Wildfire,,,0,0,0,0,CA,PST-8,,130811,Z,13,STO,0,0,Park/Forest Service,,,,,,,,
782705,SANTA ANA MOUNTAINS AND FOOTHILLS (ZONE),,8/6/2018,1400,Wildfire,,,0,0,500000,0,CA,PST-8,,130806,Z,57,SGX,0,0,Fire Department/Rescue,,,,,,,,
766490,MODOC COUNTY (ZONE),,8/15/2018,700,Wildfire,,,0,0,0,0,CA,PST-8,,127817,Z,85,MFR,0,0,Other Federal Agency,,,,,,,,
771377,WESTERN SISKIYOU COUNTY (ZONE),,9/1/2018,0,Wildfire,,,0,0,0,0,CA,PST-8,,128587,Z,80,MFR,0,0,Other Federal Agency,,,,,,,,
787171,SHASTA LAKE/NORTH SHASTA COUNTY (ZONE),,9/5/2018,632,Wildfire,,,0,0,0,0,CA,PST-8,,131597,Z,13,STO,0,0,Fire Department/Rescue,,,,,,,,
777669,WESTERN SISKIYOU COUNTY (ZONE),,10/1/2018,0,Wildfire,,,0,0,0,0,CA,PST-8,,129834,Z,80,MFR,0,0,Other Federal Agency,,,,,,,,
788371,SANTA CRUZ MOUNTAINS (ZONE),,11/3/2018,2028,Wildfire,,,0,0,0,0,CA,PST-8,,131807,Z,512,MTR,0,0,Fire Department/Rescue,,,,,,,,
788675,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY (ZONE),,11/8/2018,633,Wildfire,,,86,12,17000000000,0,CA,PST-8,,131864,Z,66,STO,0,0,Fire Department/Rescue,,,,,,,,
795851,VENTURA COUNTY COASTAL VALLEYS (ZONE),,11/8/2018,1403,Wildfire,,,0,0,0,0,CA,PST-8,,133031,Z,45,LOX,0,0,Fire Department/Rescue,,,,,,,,
795852,VENTURA COUNTY COAST (ZONE),,11/8/2018,1403,Wildfire,,,0,0,0,0,CA,PST-8,,133031,Z,40,LOX,0,0,Fire Department/Rescue,,,,,,,,
795858,SANTA MONICA MOUNTAINS RECREATION AREA (ZONE),,11/8/2018,1424,Wildfire,,,3,0,0,0,CA,PST-8,,133032,Z,46,LOX,0,0,Fire Department/Rescue,,,,,,,,
795859,LOS ANGELES COUNTY SAN FERNANDO VALLEY (ZONE),,11/8/2018,1424,Wildfire,,,3,0,0,0,CA,PST-8,,133032,Z,547,LOX,0,0,Fire Department/Rescue,,,,,,,,
795860,VENTURA COUNTY COAST (ZONE),,11/8/2018,1424,Wildfire,,,3,0,0,0,CA,PST-8,,133032,Z,40,LOX,0,0,Fire Department/Rescue,,,,,,,,
795861,VENTURA COUNTY COASTAL VALLEYS (ZONE),,11/8/2018,1424,Wildfire,,,3,0,0,0,CA,PST-8,,133032,Z,45,LOX,0,0,Fire Department/Rescue,,,,,,,,
795857,LOS ANGELES COUNTY COASTS INCLUDING DOWNTOWN LOS ANGELES (ZONE),,11/8/2018,1424,Wildfire,,,3,0,0,0,CA,PST-8,,133032,Z,41,LOX,0,0,Fire Department/Rescue,,,,,,,,
837626,SOUTHERN SACRAMENTO VALLEY (ZONE),,6/8/2019,1350,Wildfire,,,0,2,0,0,CA,PST-8,,139253,Z,17,STO,0,0,Fire Department/Rescue,,,,,,,,
824261,EAST BAY HILLS AND THE DIABLO RANGE (ZONE),,6/11/2019,1134,Wildfire,,,0,0,5000,0,CA,PST-8,,137321,Z,511,MTR,1,0,Fire Department/Rescue,,,,,,,,
837849,NORTHERN SAN JOAQUIN VALLEY (ZONE),,6/25/2019,1945,Wildfire,,,0,0,0,0,CA,PST-8,,139300,Z,19,STO,0,0,Fire Department/Rescue,,,,,,,,
834377,NORTHEAST SISKIYOU AND NORTHWEST MODOC COUNTIES (ZONE),,7/28/2019,1445,Wildfire,,,0,0,0,0,CA,PST-8,,138743,Z,84,MFR,0,0,Other Federal Agency,,,,,,,,
834378,NORTHEAST SISKIYOU AND NORTHWEST MODOC COUNTIES (ZONE),,8/1/2019,0,Wildfire,,,0,0,0,0,CA,PST-8,,138745,Z,84,MFR,0,0,Other Federal Agency,,,,,,,,
841995,EAST BAY INTERIOR VALLEYS (ZONE),,8/7/2019,1200,Wildfire,,,0,0,5000,0,CA,PST-8,,139944,Z,510,MTR,0,0,Broadcast Media,,,,,,,,
850022,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),,8/15/2019,1800,Wildfire,,,0,0,400000,0,CA,PST-8,,141564,Z,48,SGX,0,0,Fire Department/Rescue,,,,,,,,
854518,NORTHERN SACRAMENTO VALLEY (ZONE),,8/22/2019,1002,Wildfire,,,0,3,0,0,CA,PST-8,,142312,Z,15,STO,0,0,Fire Department/Rescue,,,,,,,,
858235,LASSEN/EASTERN PLUMAS/EASTERN SIERRA (ZONE),,8/24/2019,1300,Wildfire,,,0,0,0,0,CA,PST-8,,143054,Z,71,REV,0,0,Broadcast Media,,,,,,,,
848688,SOUTHERN SALINAS VALLEY / ARROYO SECO / LAKE SAN ANTONIO (ZONE),,9/1/2019,1357,Wildfire,,,0,0,0,0,CA,PST-8,,141308,Z,516,MTR,0,0,Broadcast Media,,,,,,,,
858350,LASSEN/EASTERN PLUMAS/EASTERN SIERRA (ZONE),,9/4/2019,1145,Wildfire,,,0,0,0,0,CA,PST-8,,143067,Z,71,REV,0,0,Park/Forest Service,,,,,,,,
858107,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),,9/4/2019,1200,Wildfire,,,0,3,100000,0,CA,PST-8,,142822,Z,48,SGX,0,0,Other Federal Agency,,,,,,,,
857284,EASTERN SIERRA SLOPES OF INYO COUNTY (ZONE),,9/4/2019,1730,Wildfire,,,0,0,100000,0,CA,PST-8,,142866,Z,519,VEF,1,0,Park/Forest Service,,,,,,,,
843879,CENTRAL SISKIYOU COUNTY (ZONE),,9/5/2019,1019,Wildfire,,,0,0,0,0,CA,PST-8,,140340,Z,81,MFR,0,0,Other Federal Agency,,,,,,,,
858276,MOUNTAINS SOUTHWEST SHASTA COUNTY TO NORTHERN LAKE COUNTY (ZONE),,9/5/2019,1219,Wildfire,,,0,0,0,0,CA,PST-8,,143060,Z,63,STO,0,0,Fire Department/Rescue,,,,,,,,
858275,MOUNTAINS SOUTHWEST SHASTA COUNTY TO NORTHERN LAKE COUNTY (ZONE),,9/5/2019,1245,Wildfire,,,0,0,0,0,CA,PST-8,,143060,Z,63,STO,0,0,Park/Forest Service,,,,,,,,
843881,MODOC COUNTY (ZONE),,9/5/2019,1514,Wildfire,,,0,0,0,0,CA,PST-8,,140342,Z,85,MFR,0,0,Other Federal Agency,,,,,,,,
843880,WESTERN SISKIYOU COUNTY (ZONE),,9/5/2019,1745,Wildfire,,,0,0,0,0,CA,PST-8,,140341,Z,80,MFR,0,0,Other Federal Agency,,,,,,,,
858288,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY (ZONE),,9/7/2019,1358,Wildfire,,,0,0,0,0,CA,PST-8,,143061,Z,66,STO,0,0,Fire Department/Rescue,,,,,,,,
858118,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),,9/14/2019,1900,Wildfire,,,0,0,0,0,CA,PST-8,,142773,Z,48,SGX,0,0,Other Federal Agency,,,,,,,,
854822,NORTH BAY INTERIOR VALLEYS (ZONE),,10/6/2019,1439,Wildfire,,,0,0,0,0,CA,PST-8,,142394,Z,506,MTR,0,0,Fire Department/Rescue,,,,,,,,
854840,EAST BAY INTERIOR VALLEYS (ZONE),,10/10/2019,0,Wildfire,,,0,0,0,0,CA,PST-8,,142397,Z,510,MTR,0,0,Broadcast Media,,,,,,,,
861536,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),,10/10/2019,1100,Wildfire,,,2,0,8000000,0,CA,PST-8,,143571,Z,48,SGX,0,0,Fire Department/Rescue,,,,,,,,
861537,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),,10/10/2019,1100,Wildfire,,,0,0,100000,0,CA,PST-8,,143571,Z,48,SGX,0,0,Fire Department/Rescue,,,,,,,,
863131,WEST SLOPE NORTHERN SIERRA NEVADA (ZONE),,10/10/2019,1200,Wildfire,,,0,7,0,0,CA,PST-8,,143753,Z,69,STO,0,0,Park/Forest Service,,,,,,,,
861465,LOS ANGELES COUNTY MOUNTAINS EXCLUDING THE SANTA MONICA RANGE (ZONE),,10/10/2019,2102,Wildfire,,,0,8,0,0,CA,PST-8,,143563,Z,54,LOX,0,1,Fire Department/Rescue,,,,,,,,
861463,LOS ANGELES COUNTY SAN FERNANDO VALLEY (ZONE),,10/10/2019,2102,Wildfire,,,0,8,0,0,CA,PST-8,,143563,Z,547,LOX,0,1,Fire Department/Rescue,,,,,,,,
861464,SANTA CLARITA VALLEY (ZONE),,10/10/2019,2102,Wildfire,,,0,8,0,0,CA,PST-8,,143563,Z,88,LOX,0,1,Fire Department/Rescue,,,,,,,,
855131,NORTH BAY MOUNTAINS (ZONE),,10/23/2019,2021,Wildfire,,,0,4,0,0,CA,PST-8,,142459,Z,507,MTR,0,0,Fire Department/Rescue,,,,,,,,
855137,COASTAL NORTH BAY INCLUDING POINT REYES NATIONAL SEASHORE (ZONE),,10/24/2019,945,Wildfire,,,0,0,0,0,CA,PST-8,,142459,Z,505,MTR,0,0,Fire Department/Rescue,,,,,,,,
861460,LOS ANGELES COUNTY MOUNTAINS EXCLUDING THE SANTA MONICA RANGE (ZONE),,10/24/2019,1340,Wildfire,,,0,4,0,0,CA,PST-8,,143562,Z,54,LOX,0,0,Fire Department/Rescue,,,,,,,,
861459,SANTA CLARITA VALLEY (ZONE),,10/24/2019,1340,Wildfire,,,0,4,0,0,CA,PST-8,,143562,Z,88,LOX,0,0,Fire Department/Rescue,,,,,,,,
855141,SAN FRANCISCO PENINSULA COAST (ZONE),,10/24/2019,1647,Wildfire,,,0,0,0,0,CA,PST-8,,142459,Z,509,MTR,0,0,Fire Department/Rescue,,,,,,,,
855146,EAST BAY HILLS AND THE DIABLO RANGE (ZONE),,10/24/2019,2040,Wildfire,,,0,0,0,0,CA,PST-8,,142459,Z,511,MTR,0,0,Fire Department/Rescue,,,,,,,,
863236,SAN DIEGO COUNTY VALLEYS (ZONE),,10/25/2019,1300,Wildfire,,,0,0,50000,0,CA,PST-8,,143681,Z,50,SGX,0,0,Fire Department/Rescue,,,,,,,,
855275,EAST BAY INTERIOR VALLEYS (ZONE),,10/27/2019,750,Wildfire,,,0,0,0,0,CA,PST-8,,142493,Z,510,MTR,0,0,Fire Department/Rescue,,,,,,,,
855281,EAST BAY INTERIOR VALLEYS (ZONE),,10/27/2019,1030,Wildfire,,,0,0,0,0,CA,PST-8,,142493,Z,510,MTR,0,0,Fire Department/Rescue,,,,,,,,
855322,EAST BAY INTERIOR VALLEYS (ZONE),,10/27/2019,1300,Wildfire,,,0,0,0,0,CA,PST-8,,142493,Z,510,MTR,0,0,Broadcast Media,,,,,,,,
855360,SAN FRANCISCO BAY SHORELINE (ZONE),,10/27/2019,1345,Wildfire,,,0,0,0,0,CA,PST-8,,142493,Z,508,MTR,0,0,Broadcast Media,,,,,,,,
855317,EAST BAY INTERIOR VALLEYS (ZONE),,10/27/2019,1500,Wildfire,,,0,0,0,0,CA,PST-8,,142493,Z,510,MTR,0,0,Broadcast Media,,,,,,,,
861470,SANTA MONICA MOUNTAINS RECREATION AREA (ZONE),,10/28/2019,143,Wildfire,,,0,0,0,0,CA,PST-8,,143564,Z,46,LOX,0,0,Fire Department/Rescue,,,,,,,,
856585,NORTH BAY MOUNTAINS (ZONE),,10/30/2019,536,Wildfire,,,0,0,0,0,CA,PST-8,,142690,Z,507,MTR,0,0,Fire Department/Rescue,,,,,,,,
861473,VENTURA COUNTY COASTAL VALLEYS (ZONE),,10/30/2019,609,Wildfire,,,0,3,0,0,CA,PST-8,,143565,Z,45,LOX,0,0,Fire Department/Rescue,,,,,,,,
862030,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),,10/30/2019,700,Wildfire,,,0,0,100000,0,CA,PST-8,,143582,Z,48,SGX,0,0,Fire Department/Rescue,,,,,,,,
862029,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),,10/30/2019,1000,Wildfire,,,0,0,0,0,CA,PST-8,,143582,Z,48,SGX,0,0,Fire Department/Rescue,,,,,,,,
863235,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),,10/30/2019,1000,Wildfire,,,0,1,100000,0,CA,PST-8,,143582,Z,48,SGX,0,0,Fire Department/Rescue,,,,,,,,
863234,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),,10/31/2019,0,Wildfire,,,0,1,4000000,0,CA,PST-8,,143582,Z,48,SGX,0,0,Fire Department/Rescue,,,,,,,,
862027,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),,10/31/2019,30,Wildfire,,,0,0,0,0,CA,PST-8,,143582,Z,48,SGX,0,0,Fire Department/Rescue,,,,,,,,
863911,VENTURA COUNTY INTERIOR VALLEYS (ZONE),,10/31/2019,1813,Wildfire,,,0,0,0,0,CA,PST-8,,143566,Z,44,LOX,0,0,Fire Department/Rescue,,,,,,,,
863912,VENTURA COUNTY COAST (ZONE),,10/31/2019,1813,Wildfire,,,0,0,0,0,CA,PST-8,,143566,Z,40,LOX,0,0,Fire Department/Rescue,,,,,,,,
861476,VENTURA COUNTY COASTAL VALLEYS (ZONE),,10/31/2019,1813,Wildfire,,,0,0,0,0,CA,PST-8,,143566,Z,45,LOX,0,0,Fire Department/Rescue,,,,,,,,
863910,VENTURA COUNTY COASTAL VALLEYS (ZONE),,11/1/2019,0,Wildfire,,,0,0,0,0,CA,PST-8,,143909,Z,45,LOX,0,0,Fire Department/Rescue,,,,,,,,
863913,VENTURA COUNTY INTERIOR VALLEYS (ZONE),,11/1/2019,0,Wildfire,,,0,0,0,0,CA,PST-8,,143910,Z,44,LOX,0,0,Fire Department/Rescue,,,,,,,,
863914,VENTURA COUNTY COASTAL VALLEYS (ZONE),,11/1/2019,0,Wildfire,,,0,0,0,0,CA,PST-8,,143910,Z,45,LOX,0,0,Fire Department/Rescue,,,,,,,,
863915,VENTURA COUNTY COAST (ZONE),,11/1/2019,0,Wildfire,,,0,0,0,0,CA,PST-8,,143910,Z,40,LOX,0,0,Fire Department/Rescue,,,,,,,,
856590,NORTH BAY MOUNTAINS (ZONE),,11/1/2019,0,Wildfire,,,0,4,0,0,CA,PST-8,,142691,Z,507,MTR,0,0,Fire Department/Rescue,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
