FIPS,County,None,D0,D1,D2,D3,D4,Date
6021,Glenn ,0,100,61.44,0,0,0,1/1/2019
6023,Humboldt ,0,100,100,0.02,0,0,1/1/2019
6025,Imperial ,0,100,86.57,53.12,0,0,1/1/2019
6027,Inyo ,8.58,91.42,72.67,0,0,0,1/1/2019
6029,Kern ,0,100,84.21,0,0,0,1/1/2019
6031,Kings ,0,100,100,0,0,0,1/1/2019
6033,Lake ,0,100,100,0,0,0,1/1/2019
6035,Lassen ,0,100,82.04,0,0,0,1/1/2019
6037,Los Angeles ,0,100,100,72.41,3.55,0,1/1/2019
6039,Madera ,37.29,62.71,12.37,0,0,0,1/1/2019
6041,Marin ,0,100,74.91,0,0,0,1/1/2019
6043,Mariposa ,91.6,8.4,0,0,0,0,1/1/2019
6045,Mendocino ,0,100,100,0,0,0,1/1/2019
6047,Merced ,0,100,69.6,0,0,0,1/1/2019
6049,Modoc ,0,100,25.38,10.1,0,0,1/1/2019
6051,Mono ,84.16,15.84,0,0,0,0,1/1/2019
6053,Monterey ,0,100,100,0,0,0,1/1/2019
6055,Napa ,0,100,54.64,0,0,0,1/1/2019
6057,Nevada ,0,100,4.89,0,0,0,1/1/2019
6059,Orange ,0,100,100,100,0,0,1/1/2019
6061,Placer ,0,100,6.26,0,0,0,1/1/2019
6063,Plumas ,0,100,100,0,0,0,1/1/2019
6065,Riverside ,0,100,100,24.02,0,0,1/1/2019
6067,Sacramento ,0,100,17.91,0,0,0,1/1/2019
6069,San Benito ,0,100,100,0,0,0,1/1/2019
6071,San Bernardino ,0,100,99.84,10.88,0,0,1/1/2019
6073,San Diego ,0,100,100,33.47,0,0,1/1/2019
6075,San Francisco ,0,100,1.13,0,0,0,1/1/2019
6077,San Joaquin ,0,100,18.62,0,0,0,1/1/2019
6079,San Luis Obispo ,0,100,100,33.64,0,0,1/1/2019
6081,San Mateo ,0,100,79.54,0,0,0,1/1/2019
6083,Santa Barbara ,0,100,100,93.19,27.34,0,1/1/2019
6085,Santa Clara ,0,100,100,0,0,0,1/1/2019
6087,Santa Cruz ,0,100,100,0,0,0,1/1/2019
6089,Shasta ,0,100,99,0,0,0,1/1/2019
6091,Sierra ,0,100,93.15,0,0,0,1/1/2019
6093,Siskiyou ,0,100,99.67,68.23,17.65,0,1/1/2019
6095,Solano ,0,100,0,0,0,0,1/1/2019
6097,Sonoma ,0,100,96.08,0,0,0,1/1/2019
6099,Stanislaus ,0,100,68.62,0,0,0,1/1/2019
6101,Sutter ,0,100,100,0,0,0,1/1/2019
6103,Tehama ,0,100,88.93,0,0,0,1/1/2019
6105,Trinity ,0,100,100,20.78,0,0,1/1/2019
6107,Tulare ,25.46,74.54,17.51,0,0,0,1/1/2019
6109,Tuolumne ,91.02,8.98,0,0,0,0,1/1/2019
6111,Ventura ,0,100,100,91.28,70.36,0,1/1/2019
6113,Yolo ,0,100,31.87,0,0,0,1/1/2019
6115,Yuba ,0,100,90.59,0,0,0,1/1/2019
6001,Alameda ,0,100,49.68,0,0,0,12/25/2018
6003,Alpine ,98.61,1.39,0,0,0,0,12/25/2018
6005,Amador ,33.88,66.12,0,0,0,0,12/25/2018
6007,Butte ,0,100,100,0,0,0,12/25/2018
6009,Calaveras ,42.29,57.71,0,0,0,0,12/25/2018
6011,Colusa ,0,100,37.26,0,0,0,12/25/2018
6013,Contra Costa ,0,100,0,0,0,0,12/25/2018
6015,Del Norte ,0,100,100,1.46,0,0,12/25/2018
6017,El Dorado ,25.96,74.04,0,0,0,0,12/25/2018
6019,Fresno ,24.79,75.21,47.19,0,0,0,12/25/2018
6021,Glenn ,0,100,61.44,0,0,0,12/25/2018
6023,Humboldt ,0,100,100,0.02,0,0,12/25/2018
6025,Imperial ,0,100,86.56,53.19,0,0,12/25/2018
6027,Inyo ,8.58,91.42,72.67,0,0,0,12/25/2018
6029,Kern ,0,100,84.21,0,0,0,12/25/2018
6031,Kings ,0,100,100,0,0,0,12/25/2018
6033,Lake ,0,100,100,0,0,0,12/25/2018
6035,Lassen ,0,100,82.04,0,0,0,12/25/2018
6037,Los Angeles ,0,100,100,72.41,3.55,0,12/25/2018
6039,Madera ,37.29,62.71,12.37,0,0,0,12/25/2018
6041,Marin ,0,100,74.91,0,0,0,12/25/2018
6043,Mariposa ,91.6,8.4,0,0,0,0,12/25/2018
6045,Mendocino ,0,100,100,0,0,0,12/25/2018
6047,Merced ,0,100,69.6,0,0,0,12/25/2018
6049,Modoc ,0,100,25.38,10.1,0,0,12/25/2018
6051,Mono ,84.16,15.84,0,0,0,0,12/25/2018
6053,Monterey ,0,100,100,0,0,0,12/25/2018
6055,Napa ,0,100,54.64,0,0,0,12/25/2018
6057,Nevada ,0,100,4.89,0,0,0,12/25/2018
6059,Orange ,0,100,100,100,0,0,12/25/2018
6061,Placer ,0,100,6.26,0,0,0,12/25/2018
6063,Plumas ,0,100,100,0,0,0,12/25/2018
6065,Riverside ,0,100,100,31.29,0,0,12/25/2018
6067,Sacramento ,0,100,17.91,0,0,0,12/25/2018
6069,San Benito ,0,100,100,0,0,0,12/25/2018
6071,San Bernardino ,0,100,99.84,10.88,0,0,12/25/2018
6073,San Diego ,0,100,100,100,0,0,12/25/2018
6075,San Francisco ,0,100,1.13,0,0,0,12/25/2018
6077,San Joaquin ,0,100,18.62,0,0,0,12/25/2018
6079,San Luis Obispo ,0,100,100,33.64,0,0,12/25/2018
6081,San Mateo ,0,100,79.54,0,0,0,12/25/2018
6083,Santa Barbara ,0,100,100,93.19,27.34,0,12/25/2018
6085,Santa Clara ,0,100,100,0,0,0,12/25/2018
6087,Santa Cruz ,0,100,100,0,0,0,12/25/2018
6089,Shasta ,0,100,99,0,0,0,12/25/2018
6091,Sierra ,0,100,93.15,0,0,0,12/25/2018
6093,Siskiyou ,0,100,99.67,68.23,17.65,0,12/25/2018
6095,Solano ,0,100,0,0,0,0,12/25/2018
6097,Sonoma ,0,100,96.08,0,0,0,12/25/2018
6099,Stanislaus ,0,100,68.62,0,0,0,12/25/2018
6101,Sutter ,0,100,100,0,0,0,12/25/2018
6103,Tehama ,0,100,88.93,0,0,0,12/25/2018
6105,Trinity ,0,100,100,20.78,0,0,12/25/2018
6107,Tulare ,25.46,74.54,17.51,0,0,0,12/25/2018
6109,Tuolumne ,91.02,8.98,0,0,0,0,12/25/2018
6111,Ventura ,0,100,100,91.28,70.36,0,12/25/2018
6113,Yolo ,0,100,31.87,0,0,0,12/25/2018
6115,Yuba ,0,100,90.59,0,0,0,12/25/2018
6001,Alameda ,0,100,49.68,0,0,0,12/18/2018
6003,Alpine ,98.61,1.39,0,0,0,0,12/18/2018
6005,Amador ,33.88,66.12,0,0,0,0,12/18/2018
6007,Butte ,0,100,100,0,0,0,12/18/2018
6009,Calaveras ,42.29,57.71,0,0,0,0,12/18/2018
6011,Colusa ,0,100,37.26,0,0,0,12/18/2018
6013,Contra Costa ,0,100,0,0,0,0,12/18/2018
6015,Del Norte ,0,100,100,62.67,0,0,12/18/2018
6017,El Dorado ,25.96,74.04,0,0,0,0,12/18/2018
6019,Fresno ,24.79,75.21,47.19,0,0,0,12/18/2018
6021,Glenn ,0,100,61.44,0,0,0,12/18/2018
6023,Humboldt ,0,100,100,1.76,0,0,12/18/2018
6025,Imperial ,0,100,86.56,53.19,0,0,12/18/2018
6027,Inyo ,8.58,91.42,72.67,0,0,0,12/18/2018
6029,Kern ,0,100,84.21,0,0,0,12/18/2018
6031,Kings ,0,100,100,0,0,0,12/18/2018
6033,Lake ,0,100,100,0,0,0,12/18/2018
6035,Lassen ,0,100,82.04,0,0,0,12/18/2018
6037,Los Angeles ,0,100,100,72.41,3.55,0,12/18/2018
6039,Madera ,37.29,62.71,12.37,0,0,0,12/18/2018
6041,Marin ,0,100,74.91,0,0,0,12/18/2018
6043,Mariposa ,91.6,8.4,0,0,0,0,12/18/2018
6045,Mendocino ,0,100,100,0,0,0,12/18/2018
6047,Merced ,0,100,69.6,0,0,0,12/18/2018
6049,Modoc ,0,100,25.38,10.24,0,0,12/18/2018
6051,Mono ,84.16,15.84,0,0,0,0,12/18/2018
6053,Monterey ,0,100,100,0,0,0,12/18/2018
6055,Napa ,0,100,54.64,0,0,0,12/18/2018
6057,Nevada ,0,100,4.89,0,0,0,12/18/2018
6059,Orange ,0,100,100,100,0,0,12/18/2018
6061,Placer ,0,100,6.26,0,0,0,12/18/2018
6063,Plumas ,0,100,100,0,0,0,12/18/2018
6065,Riverside ,0,100,100,31.29,0,0,12/18/2018
6067,Sacramento ,0,100,17.91,0,0,0,12/18/2018
6069,San Benito ,0,100,100,0,0,0,12/18/2018
6071,San Bernardino ,0,100,99.84,10.88,0,0,12/18/2018
6073,San Diego ,0,100,100,100,0,0,12/18/2018
6075,San Francisco ,0,100,1.13,0,0,0,12/18/2018
6077,San Joaquin ,0,100,18.62,0,0,0,12/18/2018
6079,San Luis Obispo ,0,100,100,33.64,0,0,12/18/2018
6081,San Mateo ,0,100,79.54,0,0,0,12/18/2018
6083,Santa Barbara ,0,100,100,93.19,27.34,0,12/18/2018
6085,Santa Clara ,0,100,100,0,0,0,12/18/2018
6087,Santa Cruz ,0,100,100,0,0,0,12/18/2018
6089,Shasta ,0,100,99,0,0,0,12/18/2018
6091,Sierra ,0,100,93.15,0,0,0,12/18/2018
6093,Siskiyou ,0,100,99.67,72.89,17.65,0,12/18/2018
6095,Solano ,0,100,0,0,0,0,12/18/2018
6097,Sonoma ,0,100,96.08,0,0,0,12/18/2018
6099,Stanislaus ,0,100,68.62,0,0,0,12/18/2018
6101,Sutter ,0,100,100,0,0,0,12/18/2018
6103,Tehama ,0,100,88.93,0,0,0,12/18/2018
6105,Trinity ,0,100,100,20.88,0,0,12/18/2018
6107,Tulare ,25.46,74.54,17.51,0,0,0,12/18/2018
6109,Tuolumne ,91.02,8.98,0,0,0,0,12/18/2018
6111,Ventura ,0,100,100,91.28,70.36,0,12/18/2018
6113,Yolo ,0,100,31.87,0,0,0,12/18/2018
6115,Yuba ,0,100,90.59,0,0,0,12/18/2018
6001,Alameda ,0,100,49.68,0,0,0,12/11/2018
6003,Alpine ,98.61,1.39,0,0,0,0,12/11/2018
6005,Amador ,33.88,66.12,0,0,0,0,12/11/2018
6007,Butte ,0,100,100,0,0,0,12/11/2018
6009,Calaveras ,42.29,57.71,0,0,0,0,12/11/2018
6011,Colusa ,0,100,37.26,0,0,0,12/11/2018
6013,Contra Costa ,0,100,0,0,0,0,12/11/2018
6015,Del Norte ,0,100,100,62.67,0,0,12/11/2018
6017,El Dorado ,25.96,74.04,0,0,0,0,12/11/2018
6019,Fresno ,24.79,75.21,47.19,0,0,0,12/11/2018
6021,Glenn ,0,100,61.44,0,0,0,12/11/2018
6023,Humboldt ,0,100,100,1.76,0,0,12/11/2018
6025,Imperial ,0,100,86.56,53.19,0,0,12/11/2018
6027,Inyo ,8.58,91.42,72.67,0,0,0,12/11/2018
6029,Kern ,0,100,84.21,0,0,0,12/11/2018
6031,Kings ,0,100,100,0,0,0,12/11/2018
6033,Lake ,0,100,100,0,0,0,12/11/2018
6035,Lassen ,0,100,82.04,0,0,0,12/11/2018
6037,Los Angeles ,0,100,100,72.41,3.55,0,12/11/2018
6039,Madera ,37.29,62.71,12.37,0,0,0,12/11/2018
6041,Marin ,0,100,74.91,0,0,0,12/11/2018
6043,Mariposa ,91.6,8.4,0,0,0,0,12/11/2018
6045,Mendocino ,0,100,100,0,0,0,12/11/2018
6047,Merced ,0,100,69.6,0,0,0,12/11/2018
6049,Modoc ,0,100,25.38,10.24,0,0,12/11/2018
6051,Mono ,84.16,15.84,0,0,0,0,12/11/2018
6053,Monterey ,0,100,100,0,0,0,12/11/2018
6055,Napa ,0,100,54.64,0,0,0,12/11/2018
6057,Nevada ,0,100,4.89,0,0,0,12/11/2018
6059,Orange ,0,100,100,100,0,0,12/11/2018
6061,Placer ,0,100,6.26,0,0,0,12/11/2018
6063,Plumas ,0,100,100,0,0,0,12/11/2018
6065,Riverside ,0,100,100,31.29,0,0,12/11/2018
6067,Sacramento ,0,100,17.91,0,0,0,12/11/2018
6069,San Benito ,0,100,100,0,0,0,12/11/2018
6071,San Bernardino ,0,100,99.84,10.88,0,0,12/11/2018
6073,San Diego ,0,100,100,100,0,0,12/11/2018
6075,San Francisco ,0,100,1.13,0,0,0,12/11/2018
6077,San Joaquin ,0,100,18.62,0,0,0,12/11/2018
6079,San Luis Obispo ,0,100,100,33.64,0,0,12/11/2018
6081,San Mateo ,0,100,79.54,0,0,0,12/11/2018
6083,Santa Barbara ,0,100,100,93.19,27.34,0,12/11/2018
6085,Santa Clara ,0,100,100,0,0,0,12/11/2018
6087,Santa Cruz ,0,100,100,0,0,0,12/11/2018
6089,Shasta ,0,100,99,0,0,0,12/11/2018
6091,Sierra ,0,100,93.15,0,0,0,12/11/2018
6093,Siskiyou ,0,100,99.67,72.89,17.65,0,12/11/2018
6095,Solano ,0,100,0,0,0,0,12/11/2018
6097,Sonoma ,0,100,96.08,0,0,0,12/11/2018
6099,Stanislaus ,0,100,68.62,0,0,0,12/11/2018
6101,Sutter ,0,100,100,0,0,0,12/11/2018
6103,Tehama ,0,100,88.93,0,0,0,12/11/2018
6105,Trinity ,0,100,100,20.88,0,0,12/11/2018
6107,Tulare ,25.46,74.54,17.51,0,0,0,12/11/2018
6109,Tuolumne ,91.02,8.98,0,0,0,0,12/11/2018
6111,Ventura ,0,100,100,91.28,70.36,0,12/11/2018
6113,Yolo ,0,100,31.87,0,0,0,12/11/2018
6115,Yuba ,0,100,90.59,0,0,0,12/11/2018
6001,Alameda ,0,100,100,0,0,0,12/4/2018
6003,Alpine ,98.61,1.39,0,0,0,0,12/4/2018
6005,Amador ,33.88,66.12,0,0,0,0,12/4/2018
6007,Butte ,0,100,100,0,0,0,12/4/2018
6009,Calaveras ,42.29,57.71,0,0,0,0,12/4/2018
6011,Colusa ,0,100,100,0,0,0,12/4/2018
6013,Contra Costa ,0,100,100,0,0,0,12/4/2018
6015,Del Norte ,0,100,100,62.67,0,0,12/4/2018
6017,El Dorado ,25.96,74.04,0,0,0,0,12/4/2018
6019,Fresno ,24.79,75.21,47.19,0,0,0,12/4/2018
6021,Glenn ,0,100,100,0,0,0,12/4/2018
6023,Humboldt ,0,100,100,1.76,0,0,12/4/2018
6025,Imperial ,0,100,100,82.29,53.26,0,12/4/2018
6027,Inyo ,8.58,91.42,72.67,0,0,0,12/4/2018
6029,Kern ,0,100,84.21,0,0,0,12/4/2018
6031,Kings ,0,100,100,0,0,0,12/4/2018
6033,Lake ,0,100,100,0,0,0,12/4/2018
6035,Lassen ,0,100,82.04,0,0,0,12/4/2018
6037,Los Angeles ,0,100,100,72.41,3.55,0,12/4/2018
6039,Madera ,37.29,62.71,12.37,0,0,0,12/4/2018
6041,Marin ,0,100,100,0,0,0,12/4/2018
6043,Mariposa ,91.6,8.4,0,0,0,0,12/4/2018
6045,Mendocino ,0,100,100,0,0,0,12/4/2018
6047,Merced ,0,100,70.32,0,0,0,12/4/2018
6049,Modoc ,0,100,25.38,10.24,0,0,12/4/2018
6051,Mono ,84.16,15.84,0,0,0,0,12/4/2018
6053,Monterey ,0,100,100,0,0,0,12/4/2018
6055,Napa ,0,100,100,0,0,0,12/4/2018
6057,Nevada ,0,100,4.89,0,0,0,12/4/2018
6059,Orange ,0,100,100,100,0,0,12/4/2018
6061,Placer ,0,100,6.51,0,0,0,12/4/2018
6063,Plumas ,0,100,100,0,0,0,12/4/2018
6065,Riverside ,0,100,100,39.96,0.36,0,12/4/2018
6067,Sacramento ,0,100,68.67,0,0,0,12/4/2018
6069,San Benito ,0,100,100,0,0,0,12/4/2018
6071,San Bernardino ,0,100,99.84,12.71,0,0,12/4/2018
6073,San Diego ,0,100,100,100,5.34,0,12/4/2018
6075,San Francisco ,0,100,100,0,0,0,12/4/2018
6077,San Joaquin ,0,100,90.28,0,0,0,12/4/2018
6079,San Luis Obispo ,0,100,100,33.64,0,0,12/4/2018
6081,San Mateo ,0,100,100,0,0,0,12/4/2018
6083,Santa Barbara ,0,100,100,93.19,27.34,0,12/4/2018
6085,Santa Clara ,0,100,100,0,0,0,12/4/2018
6087,Santa Cruz ,0,100,100,0,0,0,12/4/2018
6089,Shasta ,0,100,99,0,0,0,12/4/2018
6091,Sierra ,0,100,93.15,0,0,0,12/4/2018
6093,Siskiyou ,0,100,99.67,72.89,17.65,0,12/4/2018
6095,Solano ,0,100,100,0,0,0,12/4/2018
6097,Sonoma ,0,100,100,0,0,0,12/4/2018
6099,Stanislaus ,0,100,75.74,0,0,0,12/4/2018
6101,Sutter ,0,100,100,0,0,0,12/4/2018
6103,Tehama ,0,100,100,0,0,0,12/4/2018
6105,Trinity ,0,100,100,20.88,0,0,12/4/2018
6107,Tulare ,25.46,74.54,17.51,0,0,0,12/4/2018
6109,Tuolumne ,91.02,8.98,0,0,0,0,12/4/2018
6111,Ventura ,0,100,100,91.28,70.36,0,12/4/2018
6113,Yolo ,0,100,100,0,0,0,12/4/2018
6115,Yuba ,0,100,90.59,0,0,0,12/4/2018
6001,Alameda ,0,100,100,0,0,0,11/27/2018
6003,Alpine ,0,100,0,0,0,0,11/27/2018
6005,Amador ,0,100,61.24,0,0,0,11/27/2018
6007,Butte ,0,100,100,0,0,0,11/27/2018
6009,Calaveras ,0,100,50.6,0,0,0,11/27/2018
6011,Colusa ,0,100,100,0,0,0,11/27/2018
6013,Contra Costa ,0,100,100,0,0,0,11/27/2018
6015,Del Norte ,0,100,100,62.67,0,0,11/27/2018
6017,El Dorado ,0,100,67.21,0,0,0,11/27/2018
6019,Fresno ,0,100,47.19,0,0,0,11/27/2018
6021,Glenn ,0,100,100,0,0,0,11/27/2018
6023,Humboldt ,0,100,100,1.76,0,0,11/27/2018
6025,Imperial ,0,100,100,82.29,53.26,0,11/27/2018
6027,Inyo ,0,100,72.67,0,0,0,11/27/2018
6029,Kern ,0,100,84.21,0,0,0,11/27/2018
6031,Kings ,0,100,100,0,0,0,11/27/2018
6033,Lake ,0,100,100,0,0,0,11/27/2018
6035,Lassen ,0,100,82.04,0,0,0,11/27/2018
6037,Los Angeles ,0,100,100,72.41,3.55,0,11/27/2018
6039,Madera ,0,100,24.12,0,0,0,11/27/2018
6041,Marin ,0,100,100,0,0,0,11/27/2018
6043,Mariposa ,0,100,0,0,0,0,11/27/2018
6045,Mendocino ,0,100,100,0,0,0,11/27/2018
6047,Merced ,0,100,97.87,0,0,0,11/27/2018
6049,Modoc ,0,100,25.38,10.15,0,0,11/27/2018
6051,Mono ,0,100,0,0,0,0,11/27/2018
6053,Monterey ,0,100,100,0,0,0,11/27/2018
6055,Napa ,0,100,100,0,0,0,11/27/2018
6057,Nevada ,0,100,100,0,0,0,11/27/2018
6059,Orange ,0,100,100,100,0,0,11/27/2018
6061,Placer ,0,100,100,0,0,0,11/27/2018
6063,Plumas ,0,100,100,0,0,0,11/27/2018
6065,Riverside ,0,100,100,39.96,0.36,0,11/27/2018
6067,Sacramento ,0,100,100,0,0,0,11/27/2018
6069,San Benito ,0,100,100,0,0,0,11/27/2018
6071,San Bernardino ,0,100,99.84,12.71,0,0,11/27/2018
6073,San Diego ,0,100,100,100,5.34,0,11/27/2018
6075,San Francisco ,0,100,100,0,0,0,11/27/2018
6077,San Joaquin ,0,100,100,0,0,0,11/27/2018
6079,San Luis Obispo ,0,100,100,33.64,0,0,11/27/2018
6081,San Mateo ,0,100,100,0,0,0,11/27/2018
6083,Santa Barbara ,0,100,100,93.19,27.34,0,11/27/2018
6085,Santa Clara ,0,100,100,0,0,0,11/27/2018
6087,Santa Cruz ,0,100,100,0,0,0,11/27/2018
6089,Shasta ,0,100,99,0,0,0,11/27/2018
6091,Sierra ,0,100,100,0,0,0,11/27/2018
6093,Siskiyou ,0,100,99.61,72.89,17.65,0,11/27/2018
6095,Solano ,0,100,100,0,0,0,11/27/2018
6097,Sonoma ,0,100,100,0,0,0,11/27/2018
6099,Stanislaus ,0,100,99.87,0,0,0,11/27/2018
6101,Sutter ,0,100,100,0,0,0,11/27/2018
6103,Tehama ,0,100,100,0,0,0,11/27/2018
6105,Trinity ,0,100,100,20.88,0,0,11/27/2018
6107,Tulare ,0,100,17.51,0,0,0,11/27/2018
6109,Tuolumne ,0,100,4.94,0,0,0,11/27/2018
6111,Ventura ,0,100,100,91.28,70.36,0,11/27/2018
6113,Yolo ,0,100,100,0,0,0,11/27/2018
6115,Yuba ,0,100,100,0,0,0,11/27/2018
6001,Alameda ,0,100,100,0,0,0,11/20/2018
6003,Alpine ,0,100,0,0,0,0,11/20/2018
6005,Amador ,0,100,61.24,0,0,0,11/20/2018
6007,Butte ,0,100,100,0,0,0,11/20/2018
6009,Calaveras ,0,100,50.6,0,0,0,11/20/2018
6011,Colusa ,0,100,100,0,0,0,11/20/2018
6013,Contra Costa ,0,100,100,0,0,0,11/20/2018
6015,Del Norte ,0,100,100,62.67,0,0,11/20/2018
6017,El Dorado ,0,100,67.21,0,0,0,11/20/2018
6019,Fresno ,0,100,47.19,0,0,0,11/20/2018
6021,Glenn ,0,100,100,0,0,0,11/20/2018
6023,Humboldt ,0,100,100,1.76,0,0,11/20/2018
6025,Imperial ,0,100,100,82.29,53.26,0,11/20/2018
6027,Inyo ,0,100,0.19,0,0,0,11/20/2018
6029,Kern ,0,100,84.12,0,0,0,11/20/2018
6031,Kings ,0,100,100,0,0,0,11/20/2018
6033,Lake ,0,100,100,0,0,0,11/20/2018
6035,Lassen ,0,100,82.04,0,0,0,11/20/2018
6037,Los Angeles ,0,100,100,72.41,3.55,0,11/20/2018
6039,Madera ,0,100,24.12,0,0,0,11/20/2018
6041,Marin ,0,100,100,0,0,0,11/20/2018
6043,Mariposa ,0,100,0,0,0,0,11/20/2018
6045,Mendocino ,0,100,100,0,0,0,11/20/2018
6047,Merced ,0,100,97.87,0,0,0,11/20/2018
6049,Modoc ,0,100,25.38,10.15,0,0,11/20/2018
6051,Mono ,0,100,0,0,0,0,11/20/2018
6053,Monterey ,0,100,100,0,0,0,11/20/2018
6055,Napa ,0,100,100,0,0,0,11/20/2018
6057,Nevada ,0,100,100,0,0,0,11/20/2018
6059,Orange ,0,100,100,100,0,0,11/20/2018
6061,Placer ,0,100,100,0,0,0,11/20/2018
6063,Plumas ,0,100,100,0,0,0,11/20/2018
6065,Riverside ,0,100,100,40.6,0.36,0,11/20/2018
6067,Sacramento ,0,100,100,0,0,0,11/20/2018
6069,San Benito ,0,100,100,0,0,0,11/20/2018
6071,San Bernardino ,0,100,89.34,12.71,0,0,11/20/2018
6073,San Diego ,0,100,100,100,5.34,0,11/20/2018
6075,San Francisco ,0,100,100,0,0,0,11/20/2018
6077,San Joaquin ,0,100,100,0,0,0,11/20/2018
6079,San Luis Obispo ,0,100,100,33.64,0,0,11/20/2018
6081,San Mateo ,0,100,100,0,0,0,11/20/2018
6083,Santa Barbara ,0,100,100,93.19,27.34,0,11/20/2018
6085,Santa Clara ,0,100,100,0,0,0,11/20/2018
6087,Santa Cruz ,0,100,100,0,0,0,11/20/2018
6089,Shasta ,0,100,99,0,0,0,11/20/2018
6091,Sierra ,0,100,100,0,0,0,11/20/2018
6093,Siskiyou ,0,100,99.61,72.89,17.65,0,11/20/2018
6095,Solano ,0,100,100,0,0,0,11/20/2018
6097,Sonoma ,0,100,100,0,0,0,11/20/2018
6099,Stanislaus ,0,100,99.87,0,0,0,11/20/2018
6101,Sutter ,0,100,100,0,0,0,11/20/2018
6103,Tehama ,0,100,100,0,0,0,11/20/2018
6105,Trinity ,0,100,100,20.88,0,0,11/20/2018
6107,Tulare ,0,100,17.51,0,0,0,11/20/2018
6109,Tuolumne ,0,100,4.94,0,0,0,11/20/2018
6111,Ventura ,0,100,100,91.28,70.36,0,11/20/2018
6113,Yolo ,0,100,100,0,0,0,11/20/2018
6115,Yuba ,0,100,100,0,0,0,11/20/2018
6001,Alameda ,0,100,0,0,0,0,11/13/2018
6003,Alpine ,0,100,0,0,0,0,11/13/2018
6005,Amador ,0,100,0,0,0,0,11/13/2018
6007,Butte ,0,100,67.63,0,0,0,11/13/2018
6009,Calaveras ,0,100,0,0,0,0,11/13/2018
6011,Colusa ,0,100,99.7,0,0,0,11/13/2018
6013,Contra Costa ,0,100,0,0,0,0,11/13/2018
6015,Del Norte ,0,100,100,62.67,0,0,11/13/2018
6017,El Dorado ,0,100,0,0,0,0,11/13/2018
6019,Fresno ,0,100,43.57,0,0,0,11/13/2018
6021,Glenn ,0,100,100,0,0,0,11/13/2018
6023,Humboldt ,0,100,100,1.76,0,0,11/13/2018
6025,Imperial ,0,100,100,82.29,53.26,0,11/13/2018
6027,Inyo ,0,100,0.19,0,0,0,11/13/2018
6029,Kern ,0,100,84.12,0,0,0,11/13/2018
6031,Kings ,0,100,100,0,0,0,11/13/2018
6033,Lake ,0,100,93.53,0,0,0,11/13/2018
6035,Lassen ,0,100,0,0,0,0,11/13/2018
6037,Los Angeles ,0,100,100,72.41,0,0,11/13/2018
6039,Madera ,0,100,7.48,0,0,0,11/13/2018
6041,Marin ,0,100,0,0,0,0,11/13/2018
6043,Mariposa ,0,100,0,0,0,0,11/13/2018
6045,Mendocino ,0,100,50.09,0,0,0,11/13/2018
6047,Merced ,0,100,0.2,0,0,0,11/13/2018
6049,Modoc ,0,100,22.54,10.15,0,0,11/13/2018
6051,Mono ,0,100,0,0,0,0,11/13/2018
6053,Monterey ,0,100,7.61,0,0,0,11/13/2018
6055,Napa ,0,100,31.24,0,0,0,11/13/2018
6057,Nevada ,0,100,0,0,0,0,11/13/2018
6059,Orange ,0,100,100,100,0,0,11/13/2018
6061,Placer ,0,100,0,0,0,0,11/13/2018
6063,Plumas ,0,100,0,0,0,0,11/13/2018
6065,Riverside ,0,100,100,40.6,0.36,0,11/13/2018
6067,Sacramento ,0,100,0,0,0,0,11/13/2018
6069,San Benito ,0,100,1.26,0,0,0,11/13/2018
6071,San Bernardino ,0,100,89.34,12.71,0,0,11/13/2018
6073,San Diego ,0,100,100,100,5.34,0,11/13/2018
6075,San Francisco ,0,100,0,0,0,0,11/13/2018
6077,San Joaquin ,0,100,0,0,0,0,11/13/2018
6079,San Luis Obispo ,0,100,88.66,33.64,0,0,11/13/2018
6081,San Mateo ,0,100,0,0,0,0,11/13/2018
6083,Santa Barbara ,0,100,100,93.19,0,0,11/13/2018
6085,Santa Clara ,0,100,0,0,0,0,11/13/2018
6087,Santa Cruz ,0,100,0,0,0,0,11/13/2018
6089,Shasta ,0,100,42.86,0,0,0,11/13/2018
6091,Sierra ,0,100,0,0,0,0,11/13/2018
6093,Siskiyou ,0,100,87.86,72.89,17.65,0,11/13/2018
6095,Solano ,0,100,5.3,0,0,0,11/13/2018
6097,Sonoma ,0,100,0,0,0,0,11/13/2018
6099,Stanislaus ,0,100,0,0,0,0,11/13/2018
6101,Sutter ,0,100,30.54,0,0,0,11/13/2018
6103,Tehama ,0,100,61.33,0,0,0,11/13/2018
6105,Trinity ,0,100,100,20.88,0,0,11/13/2018
6107,Tulare ,0,100,17.51,0,0,0,11/13/2018
6109,Tuolumne ,0,100,0,0,0,0,11/13/2018
6111,Ventura ,0,100,100,90.56,0,0,11/13/2018
6113,Yolo ,0,100,57.36,0,0,0,11/13/2018
6115,Yuba ,0,100,0.03,0,0,0,11/13/2018
6001,Alameda ,0,100,0,0,0,0,11/6/2018
6003,Alpine ,0,100,0,0,0,0,11/6/2018
6005,Amador ,0,100,0,0,0,0,11/6/2018
6007,Butte ,0,100,0,0,0,0,11/6/2018
6009,Calaveras ,0,100,0,0,0,0,11/6/2018
6011,Colusa ,0,100,89.63,0,0,0,11/6/2018
6013,Contra Costa ,0,100,0,0,0,0,11/6/2018
6015,Del Norte ,0,100,100,62.67,0,0,11/6/2018
